id,Focus Area,Target Crash,Area Type,CountermeasureID,Countermeasure,Proven Countermeasure,CMF,Crash Severity,Road Type,Star Quality,Min AADT,Max AADT,Min Num Lanes,Max Num Lane,Cost,Service Life,Implementation Time,ContributingFactors,SSA ,AASHTO
1224,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.851,All,Not specified,4,154,3199,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1225,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.702,All,Not specified,5,3200,26118,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1226,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.679,All,Not specified,5,154,9199,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1227,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.817,All,Not specified,4,9200,26118,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1297,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.037,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1300,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.291,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1302,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.066,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1303,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.057,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1307,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.051,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1318,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,0.861,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1319,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,0.9,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1320,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,0.876,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1321,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,0.858,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1322,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,1.097,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1323,Young driver,Run-off-road,Rural,treat147,Flatten side slopes,,0.958,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1337,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.771,All,Principal Arterial Other Freeways and Expressways,4,,,4,4,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
1338,Young driver,Run-off-road,All,treat148,Install post-mounted delineators,,1.19,All,Principal Arterial Other Freeways and Expressways,4,4000,58000,NA,NA,TBD,TBD,TBD,"Rural interstate, wet surface, poor visibility",Safer People,Safer Drivers and Passengers
1338,Road and Lane Departure Crashes ,Run-off-road,All,treat148,Install post-mounted delineators,,1.19,All,Principal Arterial Other Freeways and Expressways,4,4000,58000,NA,NA,TBD,TBD,TBD,,,
1339,Distracted Driving,Speeding,All,treat025,Implement automated speed enforcement cameras,Yes,0.942,All,Principal Arterial Other Freeways and Expressways,4,4000,58000,NA,NA,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1340,Impaired Driving,Single vehicle ,All,treat053,Install shoulder rumble strips,,0.752,All,Principal Arterial Other Freeways and Expressways,5,8000,45000,NA,NA,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
1553,Distracted Driving,Head-on collision,Urban,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.341,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1554,Distracted Driving,Head-on collision,Urban,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.351,O (property damage only),Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1555,Distracted Driving,Head-on collision,Urban,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.367,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1556,Distracted Driving,Head-on collision,Rural,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.712,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1557,Distracted Driving,Head-on collision,Rural,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.691,O (property damage only),Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1558,Distracted Driving,Head-on collision,Rural,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.549,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1559,Distracted Driving,Head-on collision,Urban,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.236,All,Not specified,4,18000,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1560,Distracted Driving,Head-on collision,Urban,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.466,All,Not specified,4,,18000,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1561,Distracted Driving,Head-on collision,Rural,treat037,Convert 2 lane roadway to 4 lane divided roadway,,0.714,All,Not specified,4,10000,,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
1599,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.68,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1600,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.512,All,Principal Arterial Other Freeways and Expressways,4,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1601,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.563,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1602,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.791,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1603,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.776,All,Principal Arterial Other Freeways and Expressways,4,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1604,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.784,O (property damage only),Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1605,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.632,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1606,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.704,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1607,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.427,All,Principal Arterial Other Freeways and Expressways,4,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1608,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.706,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1609,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.491,All,Principal Arterial Other Freeways and Expressways,4,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1610,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.666,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1611,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.715,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1612,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.624,All,Principal Arterial Other Freeways and Expressways,5,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1613,Distracted Driving,Speeding,Urban,treat026,Install automated section speed enforcement system,,0.831,All,Principal Arterial Other Freeways and Expressways,4,,,6,6,TBD,TBD,TBD,"Impaired driving, peer influence",Safer People,Safer Drivers and Passengers
1618,Speeding/Aggressive Driving,Lane change,Urban,treat002,Add a through lane on both directions and a raised median,,0.32,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Failing to signal, not checking blind spot, sideswipe",Safer People,Safer Drivers and Passengers
1619,Speeding/Aggressive Driving,Lane change,Urban,treat002,Add a through lane on both directions and a raised median,,0.33,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,,,2,2,TBD,TBD,TBD,"Failing to signal, not checking blind spot, sideswipe",Safer People,Safer Drivers and Passengers
1620,Speeding/Aggressive Driving,Lane change,Rural,treat002,Add a through lane on both directions and a raised median,,0.71,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Failing to signal, not checking blind spot, sideswipe",Safer People,Safer Drivers and Passengers
1621,Speeding/Aggressive Driving,Lane change,Rural,treat002,Add a through lane on both directions and a raised median,,0.51,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,,,2,2,TBD,TBD,TBD,"Failing to signal, not checking blind spot, sideswipe",Safer People,Safer Drivers and Passengers
1622,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.768,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
1623,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.64,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
1624,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.66,All,Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1625,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.68,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1626,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.51,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1627,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.68,All,Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1628,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.6,All,Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1629,Young driver,Lane departure,Rural,treat140,Widen shoulder,,0.39,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,2000,50000,2,NA,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
1633,Distracted Driving,Hit-and-run,All,treat041,Install lighting,Yes,0.64,All,All,4,,,NA,NA,TBD,TBD,TBD,"Inattention, failure to yield, reaction time, poor visibility",Safer People,Safer Drivers and Passengers
1633,Older Drivers,Nighttime crash,All,treat041,Install lighting,Yes,0.64,All,All,4,,,NA,NA,TBD,TBD,TBD,"Impaired driving, poor visibility, fatigue, inadequate road marking",Safer People,Safer Drivers and Passengers
1633,Young driver,Nighttime crash,All,treat041,Install lighting,Yes,0.64,All,All,4,,,NA,NA,TBD,TBD,TBD,"Impaired driving, poor visibility, fatigue, inadequate road marking",Safer People,Safer Drivers and Passengers
1639,Distracted Driving,Hit-and-run,Urban,treat041,Install lighting,Yes,0.82,All,Minor Arterial,4,,,4,6,TBD,TBD,TBD,"Inattention, failure to yield, reaction time, poor visibility",Safer People,Safer Drivers and Passengers
1639,Older Drivers,Nighttime crash,Urban,treat041,Install lighting,Yes,0.82,All,Minor Arterial,4,,,4,6,TBD,TBD,TBD,"Impaired driving, poor visibility, fatigue, inadequate road marking",Safer People,Safer Drivers and Passengers
1639,Young driver,Nighttime crash,Urban,treat041,Install lighting,Yes,0.82,All,Minor Arterial,4,,,4,6,TBD,TBD,TBD,"Impaired driving, poor visibility, fatigue, inadequate road marking",Safer People,Safer Drivers and Passengers
1641,Impaired Driving,Rear-end collision,Rural,treat050,Install a traffic signal,,0.5,All,Not specified,4,,,NA,NA,TBD,TBD,TBD,"Failing to yield, inadequate signage, DUI, nighttime",Safer People,Safer Drivers and Passengers
1642,Impaired Driving,Rear-end collision,Urban,treat050,Install a traffic signal,,0.67,All,Not specified,4,,,NA,NA,TBD,TBD,TBD,"Failing to yield, inadequate signage, DUI, nighttime",Safer People,Safer Drivers and Passengers
1643,Impaired Driving,Rear-end collision,Urban,treat050,Install a traffic signal,,0.45,All,Not specified,4,,,NA,NA,TBD,TBD,TBD,"Failing to yield, inadequate signage, DUI, nighttime",Safer People,Safer Drivers and Passengers
